trans_date_trans_time,merchant,category,amt,gender,state,job,is_fraud
1/22/19 22:43,fraud_Kihn-Fritsch,food_dining,77.05,F,IL,"Teacher, secondary school",0
2/27/19 15:04,fraud_Terry Ltd,home,31.83,M,WI,Child psychotherapist,0
2/13/19 2:57,fraud_Johns Inc,entertainment,40.83,M,MI,Retail manager,0
1/4/19 14:14,fraud_Fisher-Schowalter,shopping_net,3.39,M,TX,Video editor,0
2/2/19 19:23,fraud_Ankunding LLC,shopping_net,997.56,M,PA,Charity fundraiser,1
2/24/19 23:24,fraud_Mayert Group,shopping_pos,141.11,M,TX,"Pharmacist, community",0
2/4/19 16:20,fraud_Gottlieb-Hansen,personal_care,37.24,F,TX,Systems developer,0
1/16/19 20:13,"fraud_Hills, Hegmann and Schaefer",health_fitness,20.36,M,AL,Paediatric nurse,0
2/18/19 5:17,fraud_Koepp-Parker,grocery_pos,227.89,F,MS,Fine artist,0
2/4/19 5:14,fraud_Collier Inc,grocery_net,56.47,M,TN,Occupational therapist,0
2/5/19 15:04,fraud_Johns Inc,entertainment,28.39,M,TX,"Librarian, public",0
2/24/19 18:53,fraud_Will Ltd,food_dining,18.75,F,TX,"Engineer, mining",0
2/12/19 17:13,"fraud_Hintz, Bauch and Smith",health_fitness,42.7,M,MD,Operations geologist,0
1/14/19 10:17,fraud_McDermott-Rice,misc_pos,1.18,F,MS,"Scientist, clinical (histocompatibility and immunogenetics)",0
2/26/19 19:49,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,136.72,M,GA,Advertising account executive,0
2/28/19 15:49,"fraud_Watsica, Haag and Considine",shopping_pos,811.43,M,IN,Biomedical engineer,0
2/17/19 1:10,fraud_Block Group,misc_pos,21.45,M,IA,Trading standards officer,0
1/4/19 21:37,fraud_Halvorson Group,misc_pos,2.1,F,MD,Regulatory affairs officer,0
1/12/19 9:16,fraud_Torp-Lemke,misc_pos,5.92,F,CA,"Therapist, occupational",0
2/4/19 15:05,fraud_Goyette-Herzog,travel,1.06,M,SC,Chief Strategy Officer,0
1/1/19 19:06,fraud_Bartoletti and Sons,personal_care,163.88,F,MD,Insurance underwriter,0
2/3/19 14:44,fraud_Emmerich-Rau,personal_care,80.52,M,IL,Outdoor activities/education manager,0
3/2/19 18:58,fraud_Kozey-Kuhlman,personal_care,3.84,M,IA,Agricultural consultant,0
2/10/19 0:39,fraud_Wolf Inc,grocery_pos,194.16,F,TN,Warden/ranger,0
1/20/19 23:15,fraud_Pacocha-Weissnat,kids_pets,79.88,F,WA,Musician,0
1/31/19 19:57,"fraud_Schaefer, Fay and Hilll",entertainment,98.58,M,NY,Metallurgist,0
2/13/19 13:42,fraud_O'Keefe-Wisoky,food_dining,67.97,F,MS,Fine artist,0
2/12/19 20:14,fraud_Hilpert-Conroy,kids_pets,36.39,M,IA,IT trainer,0
1/4/19 13:20,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,30.25,F,MO,Cytogeneticist,0
1/19/19 1:45,fraud_Koepp-Parker,grocery_pos,311.14,F,SC,"Sales professional, IT",1
1/7/19 12:32,fraud_Zboncak Ltd,food_dining,54.28,F,WV,Fine artist,0
1/15/19 13:48,"fraud_Schaefer, Fay and Hilll",entertainment,79.53,M,LA,Broadcast presenter,0
2/1/19 1:25,fraud_Grimes LLC,entertainment,56.97,M,ME,Chief Operating Officer,0
2/21/19 3:29,fraud_Friesen-D'Amore,gas_transport,60.46,M,KS,Air broker,0
1/17/19 18:52,"fraud_Effertz, Welch and Schowalter",entertainment,98.24,F,NC,Toxicologist,0
1/17/19 7:42,"fraud_Jones, Sawayn and Romaguera",misc_net,113.68,M,SD,"Designer, industrial/product",0
1/28/19 5:41,fraud_Friesen-D'Amore,gas_transport,67.07,F,OK,Research scientist (life sciences),0
1/4/19 6:16,fraud_Wiegand-Lowe,grocery_net,53.26,F,WA,Musician,0
2/25/19 23:25,"fraud_Little, Gutmann and Lynch",shopping_net,996.11,F,NE,Set designer,1
2/12/19 4:25,fraud_Padberg-Welch,grocery_pos,95.83,F,MN,Naval architect,0
1/28/19 23:51,fraud_Dibbert-Green,entertainment,17.09,M,LA,"Psychologist, forensic",0
1/7/19 23:44,fraud_O'Connell-Ullrich,home,20.71,F,WV,Statistician,0
1/10/19 12:50,fraud_Champlin-Casper,home,43.43,M,IA,IT trainer,0
2/5/19 22:08,fraud_Halvorson Group,misc_pos,641.58,F,OK,Occupational psychologist,0
1/27/19 23:15,"fraud_O'Reilly, Mohr and Purdy",home,23.6,F,SC,Research scientist (physical sciences),0
2/12/19 17:51,fraud_Hermann and Sons,shopping_pos,46.14,F,NY,Comptroller,0
1/24/19 21:26,fraud_Schumm PLC,shopping_net,3.07,F,AL,"Surveyor, land/geomatics",0
1/28/19 23:57,"fraud_Dare, Casper and Bartoletti",kids_pets,113.41,F,NY,Naval architect,0
1/2/19 0:31,fraud_Runolfsson and Sons,grocery_net,48.3,F,NE,Telecommunications researcher,0
2/18/19 5:58,"fraud_Mosciski, Gislason and Mertz",grocery_pos,57.28,M,AL,Television production assistant,0
1/3/19 23:40,fraud_Connelly PLC,food_dining,20.93,F,TX,Systems developer,0
2/17/19 10:53,fraud_Emard Inc,gas_transport,52.2,M,IN,Social researcher,0
2/22/19 8:30,fraud_Kiehn-Emmerich,grocery_pos,146.97,F,CA,"Scientist, audiological",0
1/24/19 22:40,fraud_Stark-Koss,home,170.3,F,NE,Product designer,0
1/11/19 14:21,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,33.83,F,TN,Warden/ranger,0
1/15/19 22:20,fraud_Christiansen-Gusikowski,misc_pos,8.67,M,TX,Futures trader,0
1/21/19 9:29,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,7.97,M,IA,Commercial horticulturist,0
2/10/19 13:52,fraud_Kihn-Fritsch,food_dining,54.54,F,CA,Occupational psychologist,0
1/24/19 21:10,fraud_Dietrich-Fadel,health_fitness,88.21,F,FL,Commercial horticulturist,0
1/23/19 9:47,fraud_Jewess LLC,shopping_pos,150.84,M,NC,Soil scientist,0
1/8/19 3:06,fraud_Bauch-Raynor,grocery_pos,276.41,M,OH,Geochemist,1
2/7/19 16:14,fraud_Medhurst PLC,shopping_net,1105.42,F,OR,"Engineer, site",1
2/15/19 12:16,fraud_Reichel Inc,entertainment,34.89,F,MO,Electronics engineer,0
2/3/19 21:01,fraud_Denesik and Sons,shopping_pos,1.76,F,NY,Records manager,0
1/4/19 20:16,"fraud_Turcotte, McKenzie and Koss",entertainment,37.92,F,MI,"Horticulturist, commercial",0
2/10/19 17:00,fraud_Rau-Grant,kids_pets,239.03,F,OR,Barrister,0
1/5/19 15:43,fraud_Abbott-Steuber,personal_care,8.45,M,AR,Financial adviser,0
1/22/19 20:01,fraud_Hills-Witting,shopping_net,8.62,M,AL,Television production assistant,0
2/8/19 13:06,fraud_Jast-McDermott,shopping_pos,9.23,M,NC,"Scientist, research (maths)",0
1/31/19 0:44,fraud_Medhurst PLC,shopping_net,921.24,F,PA,Early years teacher,1
1/18/19 2:53,fraud_Skiles-Ankunding,grocery_net,65.51,F,IA,Camera operator,0
2/4/19 10:46,fraud_Sporer Inc,gas_transport,60.64,F,NY,Psychotherapist,0
1/16/19 18:49,fraud_Hills-Boyer,personal_care,139.45,F,CA,Civil Service fast streamer,0
1/27/19 1:44,fraud_Luettgen PLC,gas_transport,9.89,F,IL,"Restaurant manager, fast food",1
2/4/19 2:00,"fraud_Tillman, Fritsch and Schmitt",misc_net,6.71,M,MN,Chief Strategy Officer,0
1/8/19 21:08,fraud_Waelchi-Wolf,kids_pets,21.77,F,ND,Film/video editor,0
1/6/19 0:54,fraud_Cole PLC,grocery_pos,56.13,M,AR,Financial adviser,0
1/24/19 17:15,"fraud_Kunze, Larkin and Mayert",travel,535.51,M,IL,Futures trader,0
2/18/19 22:06,fraud_Boyer PLC,shopping_net,7.48,F,OH,Farm manager,0
2/18/19 18:25,fraud_Pfeffer and Sons,shopping_pos,9.59,M,SC,Materials engineer,0
1/31/19 22:10,fraud_Haag-Blanda,food_dining,101.13,F,DC,Prison officer,1
1/25/19 22:28,"fraud_Brown, Homenick and Lesch",health_fitness,59.17,M,VA,Land/geomatics surveyor,0
2/4/19 20:52,fraud_Emmerich-Rau,personal_care,102.37,F,WV,Systems developer,0
2/18/19 11:25,"fraud_Kutch, Steuber and Gerhold",food_dining,30.92,M,GA,"Therapist, occupational",0
1/17/19 22:35,fraud_Zboncak Ltd,food_dining,64.44,F,TX,Multimedia programmer,0
1/5/19 19:33,fraud_Lind-Buckridge,entertainment,14.13,M,MO,Town planner,0
1/7/19 12:36,fraud_Bode-Schuster,kids_pets,42.28,M,FL,Town planner,0
2/18/19 16:17,"fraud_Pouros, Walker and Spencer",kids_pets,50.51,M,PA,Gaffer,0
1/14/19 22:54,fraud_Stamm-Witting,shopping_net,896.28,M,TN,"Geologist, wellsite",1
3/2/19 3:39,fraud_Prohaska-Murray,gas_transport,61.72,F,CA,"Therapist, music",0
1/2/19 13:22,fraud_Auer LLC,personal_care,4.48,M,MS,Chartered public finance accountant,0
1/15/19 3:17,"fraud_Bernier, Streich and Jewess",grocery_net,89.78,F,WV,Physiotherapist,0
1/11/19 0:21,fraud_Sporer Inc,gas_transport,76.02,F,AR,"Scientist, audiological",0
1/15/19 13:44,"fraud_Boehm, Predovic and Reinger",misc_pos,192.06,F,CA,"Teacher, adult education",0
1/15/19 14:27,fraud_Schuppe-Schuppe,food_dining,29.98,F,ND,Illustrator,0
1/27/19 13:41,"fraud_Little, Gutmann and Lynch",shopping_net,9.57,M,OK,Fitness centre manager,0
1/27/19 16:36,fraud_Torphy-Goyette,shopping_pos,5.09,F,GA,Prison officer,0
2/22/19 12:27,fraud_Fadel Inc,health_fitness,72.48,M,CA,Advertising account planner,0
2/10/19 21:20,fraud_Barton LLC,kids_pets,47.42,M,VT,"Development worker, community",0
1/2/19 4:56,fraud_Kilback Group,food_dining,97.66,F,PA,Insurance claims handler,0
1/3/19 6:22,fraud_Roob LLC,grocery_net,117.95,F,TX,"Designer, ceramics/pottery",0
2/2/19 23:57,"fraud_Dare, Fritsch and Zboncak",health_fitness,20.13,F,ND,Film/video editor,1
1/10/19 16:46,fraud_Shanahan-Lehner,personal_care,1.54,F,SC,Chemical engineer,0
1/23/19 16:19,"fraud_Pouros, Walker and Spencer",kids_pets,208.85,M,AR,Magazine features editor,0
2/10/19 10:26,fraud_Pacocha-O'Reilly,grocery_pos,49.86,M,WI,Child psychotherapist,0
1/28/19 17:01,fraud_Runte-Mohr,food_dining,3.28,F,CT,Herpetologist,0
2/4/19 9:19,"fraud_Cormier, Stracke and Thiel",entertainment,94.0,F,NY,Acupuncturist,0
1/5/19 12:58,"fraud_Schroeder, Hauck and Treutel",entertainment,84.95,M,NY,Glass blower/designer,0
1/5/19 11:14,fraud_Dooley-Thompson,misc_net,81.77,F,NE,Telecommunications researcher,0
2/23/19 13:24,fraud_Welch Inc,misc_net,782.17,M,MI,Veterinary surgeon,1
1/4/19 18:53,fraud_Shanahan-Lehner,personal_care,10.64,F,MO,Naval architect,0
2/9/19 22:06,fraud_Kuhn LLC,misc_net,802.15,F,NY,"Designer, textile",1
2/23/19 22:28,fraud_O'Keefe-Wisoky,food_dining,121.17,F,AL,Materials engineer,1
1/11/19 1:04,fraud_Goodwin-Nitzsche,grocery_pos,353.06,F,ME,Financial trader,1
1/14/19 1:34,fraud_Mante Group,misc_net,5.99,M,ID,Cartographer,0
2/20/19 4:30,fraud_Harber Inc,gas_transport,68.88,F,OK,"Programme researcher, broadcasting/film/video",0
1/27/19 9:52,fraud_Pfeffer LLC,grocery_net,56.35,F,MI,Learning disability nurse,0
1/8/19 3:00,fraud_Wuckert-Walter,grocery_net,72.3,F,MO,Counsellor,0
1/9/19 1:11,fraud_Goodwin-Nitzsche,grocery_pos,121.99,F,AL,Science writer,0
2/13/19 12:47,fraud_Beier and Sons,home,245.09,F,CA,"Designer, exhibition/display",0
2/5/19 5:07,fraud_Cartwright-Harris,grocery_pos,53.99,M,AL,Curator,0
1/1/19 19:04,fraud_Gleason and Sons,kids_pets,81.76,F,PA,Insurance claims handler,0
1/26/19 23:33,"fraud_Turcotte, Batz and Buckridge",health_fitness,70.97,F,CA,"Therapist, occupational",0
2/13/19 8:27,fraud_Harber Inc,gas_transport,78.18,F,MD,Quantity surveyor,0
1/31/19 3:13,"fraud_Schaefer, McGlynn and Bosco",gas_transport,11.68,M,FL,Oncologist,1
1/20/19 3:18,fraud_Bruen-Yost,misc_pos,7.01,F,NY,Records manager,1
1/7/19 4:39,fraud_Balistreri-Nader,misc_pos,30.31,M,MI,Chief Financial Officer,0
2/15/19 11:45,"fraud_Schaefer, McGlynn and Bosco",gas_transport,74.12,F,NY,Records manager,0
2/23/19 22:07,fraud_Hoppe-Parisian,kids_pets,108.18,M,ME,"Engineer, electronics",0
1/11/19 19:27,fraud_Heller PLC,health_fitness,68.69,M,LA,Biomedical scientist,0
2/18/19 0:51,fraud_Smith-Stokes,misc_pos,6.73,M,NJ,Mechanical engineer,0
1/30/19 9:41,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,57.5,M,NE,Human resources officer,0
1/21/19 22:59,fraud_Carroll PLC,health_fitness,117.45,M,OH,Facilities manager,0
1/8/19 22:27,fraud_Huel Ltd,misc_net,848.32,F,VA,"Engineer, automotive",1
2/4/19 2:18,fraud_Conroy-Cruickshank,gas_transport,60.42,F,AL,Chemical engineer,0
2/4/19 23:13,fraud_Jakubowski Group,food_dining,118.16,F,KY,Quarry manager,0
1/28/19 21:33,"fraud_Turner, Ziemann and Lehner",food_dining,199.39,M,TX,Exhibition designer,0
1/14/19 19:29,fraud_Runte-Mohr,food_dining,4.1,F,PA,"Scientist, research (maths)",0
2/3/19 19:43,fraud_Gleason and Sons,kids_pets,17.11,F,MI,"Exhibitions officer, museum/gallery",0
2/12/19 20:10,fraud_Donnelly LLC,entertainment,45.71,M,MN,Communications engineer,0
2/14/19 8:27,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,47.01,F,MA,Counselling psychologist,0
2/3/19 19:57,fraud_Beier and Sons,home,18.34,M,MI,Trading standards officer,0
1/27/19 15:56,fraud_Champlin-Casper,home,53.44,F,LA,"Surveyor, rural practice",0
1/28/19 22:25,"fraud_Konopelski, Schneider and Hartmann",food_dining,36.6,F,NY,Chartered loss adjuster,0
2/28/19 8:30,fraud_Hills-Witting,shopping_net,7.77,F,KY,"Development worker, international aid",0
2/4/19 9:21,fraud_Friesen-Stamm,gas_transport,62.04,M,OH,Exhibition designer,0
1/27/19 16:13,fraud_Beier and Sons,home,560.81,F,KS,Secondary school teacher,0
1/6/19 7:30,"fraud_Connelly, Reichert and Fritsch",gas_transport,36.45,F,WV,Systems developer,0
1/18/19 17:03,"fraud_Roberts, Ryan and Smith",personal_care,81.04,M,MI,Electrical engineer,0
2/23/19 13:02,fraud_Kub PLC,personal_care,73.91,M,TX,"Pharmacist, community",0
2/4/19 1:58,fraud_Buckridge PLC,misc_pos,6.42,F,FL,"Librarian, public",0
2/19/19 13:52,fraud_Weimann-Lockman,kids_pets,2.87,F,FL,Paramedic,0
1/23/19 13:24,"fraud_McDermott, Osinski and Morar",home,59.15,M,PA,Advice worker,0
2/2/19 20:35,"fraud_O'Reilly, Mohr and Purdy",home,66.98,M,MN,Land/geomatics surveyor,0
1/23/19 6:29,fraud_McDermott-Weimann,grocery_pos,134.17,M,IL,"Psychologist, clinical",0
2/12/19 5:09,fraud_Sporer Inc,gas_transport,61.52,F,MO,Aeronautical engineer,0
2/26/19 18:02,fraud_Schmidt-Larkin,home,25.37,F,WV,Physiotherapist,0
2/4/19 22:23,fraud_Simonis-Prohaska,misc_pos,19.75,M,MT,"Engineer, drilling",0
2/13/19 23:03,"fraud_Roob, Conn and Tremblay",shopping_pos,4.3,F,SC,Research scientist (physical sciences),0
2/25/19 21:56,"fraud_Zemlak, Tillman and Cremin",personal_care,15.41,F,UT,"Sales professional, IT",0
2/18/19 2:53,"fraud_Lind, Huel and McClure",gas_transport,8.26,F,IL,English as a foreign language teacher,1
1/22/19 7:03,fraud_Gutmann-Upton,misc_pos,44.22,M,GA,Field seismologist,0
3/2/19 21:37,fraud_Ruecker-Mayert,kids_pets,53.55,M,PA,Dealer,0
2/5/19 6:44,"fraud_Goyette, Howell and Collier",shopping_pos,123.86,M,PA,Gaffer,0
1/21/19 17:06,"fraud_Haley, Jewess and Bechtelar",shopping_pos,35.37,F,OK,"Teacher, special educational needs",0
1/16/19 15:11,fraud_Erdman-Schaden,personal_care,10.76,F,MI,"Exhibitions officer, museum/gallery",0
1/18/19 22:45,fraud_Dickinson-Rempel,misc_pos,4.74,M,NV,Animal nutritionist,0
1/21/19 22:20,fraud_Yost-Rogahn,personal_care,50.66,F,KY,Chartered public finance accountant,1
2/17/19 12:10,fraud_Botsford and Sons,home,49.96,M,NJ,Operational researcher,0
1/28/19 14:22,fraud_Jacobi Inc,health_fitness,75.49,M,MN,Land/geomatics surveyor,0
2/26/19 20:03,fraud_Jast and Sons,food_dining,63.56,M,VT,Agricultural consultant,0
2/2/19 19:58,"fraud_Gutmann, McLaughlin and Wiza",home,82.87,M,OH,Exhibition designer,0
2/13/19 22:34,fraud_Johns Inc,entertainment,77.54,M,LA,Broadcast presenter,0
2/12/19 12:06,fraud_Bednar PLC,kids_pets,22.24,F,WI,Seismic interpreter,0
1/13/19 21:04,fraud_Zulauf LLC,personal_care,38.07,M,PA,Public relations account executive,0
2/2/19 11:14,fraud_Kuvalis Ltd,gas_transport,58.44,F,FL,Primary school teacher,0
2/7/19 21:44,fraud_Auer-West,shopping_net,1.82,F,VA,"Engineer, mining",0
2/19/19 19:20,fraud_Labadie LLC,personal_care,11.26,M,OK,"Psychotherapist, child",0
2/12/19 7:30,"fraud_Nienow, Ankunding and Collier",misc_pos,131.73,F,TX,IT trainer,0
2/7/19 21:32,"fraud_Bahringer, Osinski and Block",food_dining,9.47,F,FL,Environmental consultant,0
2/9/19 3:33,fraud_Pfeffer LLC,grocery_net,60.96,F,TX,IT trainer,0
2/3/19 0:49,"fraud_Lockman, West and Runte",grocery_pos,113.9,F,AR,"Physicist, medical",0
1/1/19 15:32,"fraud_Bernhard, Grant and Langworth",shopping_pos,149.44,M,VT,"Development worker, community",0
1/1/19 6:53,fraud_Sporer Inc,gas_transport,46.58,M,NH,Surgeon,0
2/15/19 17:37,"fraud_Dare, Fritsch and Zboncak",health_fitness,49.31,F,FL,Television production assistant,0
2/17/19 15:50,"fraud_Gutmann, McLaughlin and Wiza",home,124.5,F,OH,Medical sales representative,0
2/15/19 7:59,fraud_Koepp-Parker,grocery_pos,204.06,F,KS,Chief Executive Officer,0
1/1/19 0:49,fraud_Torphy-Goyette,shopping_pos,9.97,M,KS,Product/process development scientist,0
2/16/19 7:35,fraud_O'Keefe-Hudson,grocery_pos,136.17,M,ME,Audiological scientist,0
3/1/19 14:53,fraud_Torphy-Goyette,shopping_pos,6.15,F,MO,"Engineer, production",0
2/7/19 10:57,fraud_Kuhic Inc,grocery_pos,53.6,M,MI,Historic buildings inspector/conservation officer,0
1/27/19 15:23,fraud_Reichel LLC,personal_care,8.27,F,WY,"Pilot, airline",0
1/18/19 23:31,fraud_Wilkinson Ltd,entertainment,386.91,F,UT,"Surveyor, minerals",1
2/28/19 17:00,fraud_Friesen Ltd,health_fitness,23.34,M,AR,Careers information officer,0
1/28/19 6:06,fraud_Schmitt Ltd,misc_net,4.85,F,VA,Equality and diversity officer,0
1/9/19 2:15,"fraud_Streich, Hansen and Veum",gas_transport,53.65,F,VT,Claims inspector/assessor,0
2/14/19 9:21,fraud_Lockman Ltd,grocery_pos,160.41,F,NY,Film/video editor,0
2/18/19 20:19,fraud_Bernier and Sons,kids_pets,15.41,F,KY,Chief Financial Officer,0
1/8/19 19:12,fraud_Pollich LLC,home,92.22,F,TX,Animator,0
2/3/19 18:43,fraud_Fritsch and Sons,health_fitness,16.18,M,OK,Media buyer,0
1/27/19 13:10,fraud_Schaefer Ltd,kids_pets,69.29,F,MI,Trade mark attorney,0
1/31/19 9:48,"fraud_Gottlieb, Considine and Schultz",shopping_net,76.89,M,IN,Horticultural therapist,0
1/4/19 1:57,fraud_Rodriguez Group,gas_transport,43.72,M,IN,Retail banker,0
2/11/19 15:53,fraud_Graham and Sons,health_fitness,9.76,F,IL,"Psychotherapist, child",0
1/29/19 23:48,fraud_Herman Inc,misc_pos,4.21,F,KS,Tourism officer,0
2/4/19 16:07,fraud_Gleason and Sons,kids_pets,81.65,F,PA,Structural engineer,0
2/3/19 6:55,"fraud_Reichert, Shanahan and Hayes",shopping_net,74.09,F,FL,Higher education careers adviser,0
2/18/19 18:58,fraud_Wuckert-Goldner,home,16.31,F,OH,Farm manager,0
1/3/19 22:21,fraud_Fisher Inc,shopping_net,942.62,M,NC,Soil scientist,1
1/15/19 17:59,fraud_Schumm PLC,shopping_net,2.24,F,SC,Magazine features editor,0
1/11/19 0:06,fraud_Torp-Lemke,misc_pos,5.13,M,NJ,Mechanical engineer,0
1/31/19 16:11,fraud_Block-Hauck,travel,7.6,F,NE,Product designer,0
2/18/19 15:57,fraud_Abernathy and Sons,food_dining,3.09,M,FL,"Programme researcher, broadcasting/film/video",0
1/22/19 2:14,fraud_Brown PLC,misc_net,2.66,M,MN,"Embryologist, clinical",0
2/23/19 18:49,"fraud_Langworth, Boehm and Gulgowski",shopping_net,54.89,F,CA,Airline pilot,0
2/1/19 21:40,fraud_Kozey-Boehm,shopping_net,3.7,M,MD,Art therapist,0
1/25/19 0:38,fraud_Koss and Sons,gas_transport,10.64,M,WI,"Engineer, building services",1
1/18/19 2:03,"fraud_Lind, Huel and McClure",gas_transport,63.73,F,OK,Research scientist (life sciences),0
1/8/19 6:28,"fraud_Reichert, Rowe and Mraz",shopping_net,54.5,F,OK,"Programme researcher, broadcasting/film/video",0
3/3/19 1:33,fraud_Balistreri-Nader,misc_pos,37.44,M,IN,Horticultural therapist,0
2/11/19 4:43,fraud_Deckow-O'Conner,grocery_pos,116.63,M,CA,Education administrator,0
2/21/19 22:10,fraud_Kub PLC,personal_care,134.39,F,OR,Planning and development surveyor,0
2/19/19 14:40,fraud_Dare-Marvin,entertainment,35.59,F,WY,Music therapist,0
1/3/19 22:34,fraud_Ebert-Daugherty,travel,2.14,F,IL,Race relations officer,0
2/11/19 19:57,"fraud_Kihn, Brakus and Goyette",personal_care,4.32,F,KY,Quarry manager,0
2/9/19 9:30,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,8.86,M,OH,Child psychotherapist,0
1/13/19 10:50,fraud_Heidenreich PLC,grocery_pos,185.78,F,AR,"Engineer, control and instrumentation",0
1/19/19 19:23,"fraud_Windler, Goodwin and Kovacek",home,2.22,F,PA,"Scientist, research (maths)",0
1/16/19 22:37,"fraud_Moore, Dibbert and Koepp",misc_net,719.14,M,ME,Audiological scientist,1
2/12/19 18:33,fraud_Leffler-Goldner,personal_care,10.67,F,SC,Biomedical scientist,0
2/16/19 20:56,fraud_Medhurst PLC,shopping_net,323.09,F,WV,Sub,0
1/15/19 12:17,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,42.45,F,MN,Fisheries officer,0
2/14/19 22:20,"fraud_Kerluke, Kertzmann and Wiza",misc_net,855.69,M,GA,Field seismologist,1
2/17/19 12:47,fraud_Fritsch LLC,travel,9.34,F,AL,"Scientist, physiological",0
2/18/19 0:25,fraud_Boyer PLC,shopping_net,87.54,M,NY,Glass blower/designer,0
2/5/19 17:00,fraud_Kilback and Sons,entertainment,101.56,F,VA,Chartered accountant,0
1/27/19 14:00,"fraud_Kihn, Brakus and Goyette",personal_care,14.82,F,VA,Energy engineer,0
1/4/19 4:21,fraud_Beier LLC,entertainment,77.45,F,WI,"Engineer, civil (contracting)",0
1/23/19 21:48,fraud_Kuphal-Toy,food_dining,6.63,F,MO,Land/geomatics surveyor,0
2/28/19 13:02,fraud_Johnston-Casper,travel,7.37,F,GA,Prison officer,0
1/13/19 20:07,fraud_Bashirian Group,shopping_net,1.17,F,TX,Sports development officer,0
1/26/19 6:19,"fraud_Olson, Becker and Koch",gas_transport,50.06,F,KS,Tourism officer,0
2/2/19 1:23,fraud_Brown PLC,misc_net,716.13,F,MN,Economist,1
1/17/19 22:38,fraud_Kihn-Schuster,food_dining,102.84,M,CA,Health service manager,0
1/7/19 14:47,fraud_Volkman-Predovic,shopping_net,16.18,F,NM,"Surveyor, land/geomatics",0
2/9/19 18:25,fraud_Ziemann-Waters,health_fitness,33.75,F,ND,"Producer, television/film/video",0
1/5/19 17:47,fraud_Bogisich-Weimann,kids_pets,14.53,M,ID,Cartographer,0
1/7/19 16:38,"fraud_Schiller, Blanda and Johnson",home,80.97,M,AL,"Librarian, academic",0
2/12/19 23:36,fraud_Schoen Ltd,kids_pets,11.18,F,WA,Chief Marketing Officer,0
2/28/19 22:15,"fraud_Cole, Hills and Jewess",home,5.54,F,CA,Airline pilot,0
1/11/19 20:27,fraud_Haag-Blanda,food_dining,46.35,F,NC,Manufacturing systems engineer,0
2/13/19 22:36,"fraud_Hauck, Dietrich and Funk",kids_pets,8.17,M,OK,Barrister's clerk,0
2/19/19 21:41,fraud_Williamson LLC,misc_pos,429.34,F,NJ,"Engineer, control and instrumentation",0
2/16/19 8:57,"fraud_Olson, Becker and Koch",gas_transport,37.95,F,MO,Electronics engineer,0
1/18/19 22:04,fraud_Breitenberg LLC,travel,6.91,F,NY,"Producer, radio",0
1/7/19 13:16,fraud_Satterfield-Lowe,travel,8.82,F,WV,Sub,0
2/19/19 10:41,fraud_Gutmann-Upton,misc_pos,67.41,F,AR,"Programmer, applications",0
2/14/19 1:46,"fraud_Yost, Block and Koepp",misc_pos,215.12,F,OH,Farm manager,0
1/10/19 2:55,"fraud_Connelly, Reichert and Fritsch",gas_transport,8.45,F,FL,Medical technical officer,1
2/24/19 22:21,"fraud_Streich, Rolfson and Wilderman",kids_pets,35.41,M,NV,Immunologist,0
